IDs,S,E,labels
9_58056,0.75924,11.0897,0
9_58057,1.006,1.99611,0
9_58058,0.77873,14.2006,0
9_58059,1.0274,2.09435,0
9_58060,1.1273,2.68425,0
9_58061,0.90515,6.39055,0
9_58062,1.1154,2.45839,0
9_58063,1.1538,3.84252,0
9_58064,1.078,5.69279,0
9_58065,1.0073,7.55705,0
9_58066,0.77092,15.5126,0
9_58067,0.7794,14.3117,0
9_58068,0.78506,10.3271,0
9_58069,0.77877,14.3253,0
9_58070,1.0349,6.88997,0
9_58071,1.1585,14.9421,0
9_58072,1.0119,3.3624,0
9_58073,1.0119,3.3624,0
9_58074,1.1585,14.9421,0
9_58075,1.0119,3.3624,0
9_58076,1.1585,14.9421,0
9_58077,0.96466,7.45909,0
9_58078,1.1585,14.9421,0
9_58079,1.1585,14.9421,0
9_58080,1.1585,14.9421,0
9_58081,1.1585,14.9421,0
9_58082,1.1585,14.9421,0
9_58083,0.96466,7.45909,0
9_58084,1.026,3.13678,0
9_58085,1.026,3.13678,0
9_58086,1.0119,3.3624,0
9_58087,1.1585,14.9421,0
9_58088,1.0119,3.3624,0
9_58089,1.0119,3.3624,0
9_58090,1.1585,14.9421,0
9_58091,0.80981,10.8325,0
9_58092,0.77685,13.9704,0
9_58093,0.77685,13.9704,0
9_58094,1.1585,14.9421,0
9_58095,1.1585,14.9421,0
9_58096,1.1585,14.9421,0
9_58097,1.1585,14.9421,0
9_58098,1.1585,14.9421,0
9_58099,1.1585,14.9421,0
9_58100,1.1585,14.9421,0
9_58101,1.1585,14.9421,0
9_58102,1.1585,14.9421,0
9_58103,1.0036,11.2141,0
9_58104,1.1585,14.9421,0
9_58105,1.0119,3.3624,0
9_58106,1.1585,14.9421,0
9_58107,0.96466,7.45909,0
9_58108,0.87771,5.29107,0
9_58109,1.1585,14.9421,0
9_58110,0.96466,7.45909,0
9_58111,1.1585,14.9421,0
9_58112,0.78114,9.27218,0
9_58113,0.96466,7.45909,0
9_58114,1.1585,14.9421,0
9_58115,0.8202,11.4141,0
9_58116,0.99652,1.5381,0
9_58117,1.2196,4.35477,0
9_58118,1.2196,4.35477,0
9_58119,0.96466,7.45909,0
9_58120,0.8202,11.4141,0
9_58121,1.2196,4.35477,0
9_58122,0.96466,7.45909,0
9_58123,1.1585,14.9421,0
9_58124,1.1585,14.9421,0
9_58125,0.96466,7.45909,0
9_58126,0.96466,7.45909,0
9_58127,1.1585,14.9421,0
9_58128,1.0119,3.3624,0
9_58129,1.0036,11.2141,0
9_58130,1.1585,14.9421,0
9_58131,1.0119,3.3624,0
9_58132,1.0119,3.3624,0
9_58133,1.1585,14.9421,0
9_58134,1.0119,3.3624,0
9_58135,1.1585,14.9421,0
9_58136,1.1585,14.9421,0
9_58137,1.1585,14.9421,0
9_58138,1.0036,11.2141,0
9_58139,1.1585,14.9421,0
9_58140,1.1585,14.9421,0
9_58141,1.1585,14.9421,0
9_58142,0.93333,13.1218,0
9_58143,1.1585,14.9421,0
9_58144,1.1585,14.9421,0
9_58145,1.0119,3.3624,0
9_58146,1.1585,14.9421,0
9_58147,1.1585,14.9421,0
9_58148,1.1039,2.12839,0
9_58149,1.1585,14.9421,0
9_58150,1.0036,11.2141,0
9_58151,1.0119,3.3624,0
9_58152,1.1585,14.9421,0
9_58153,0.93333,13.1218,0
9_58154,1.1585,14.9421,0
9_58155,0.77011,15.5881,0
9_58156,1.1585,14.9421,0
9_58157,1.1585,14.9421,0
9_58158,1.1585,14.9421,0
9_58159,1.1585,14.9421,0
9_58160,1.1585,14.9421,0
9_58161,1.1585,14.9421,0
9_58162,1.0119,3.3624,0
9_58163,1.0119,3.3624,0
9_58164,1.0119,3.3624,0
9_58165,1.0119,3.3624,0
9_58166,1.0833,5.47788,0
9_58167,1.0119,3.3624,0
9_58168,1.0119,3.3624,0
9_58169,1.0119,3.3624,0
9_58170,1.0119,3.3624,0
9_58171,1.0119,3.3624,0
9_58172,1.0119,3.3624,0
9_58173,1.0119,3.3624,0
9_58174,1.0119,3.3624,0
9_58175,1.0119,3.3624,0
9_58176,1.0119,3.3624,0
9_58177,1.0119,3.3624,0
9_58178,1.1585,14.9421,0
9_58179,1.1585,14.9421,0
9_58180,1.0119,3.3624,0
9_58181,1.0119,3.3624,0
9_58182,1.1585,14.9421,0
9_58183,1.1585,14.9421,0
9_58184,1.1585,14.9421,0
9_58185,0.93333,13.1218,0
9_58186,1.0036,11.2141,0
9_58187,1.1585,14.9421,0
9_58188,1.1585,14.9421,0
9_58189,1.1585,14.9421,0
9_58190,1.1585,14.9421,0
9_58191,0.93333,13.1218,0
9_58192,0.93333,13.1218,0
9_58193,0.93333,13.1218,0
9_58194,0.93333,13.1218,0
9_58195,0.93333,13.1218,0
9_58196,1.1585,14.9421,0
9_58197,1.0036,11.2141,0
9_58198,1.1585,14.9421,0
9_58199,1.1585,14.9421,0
9_58200,0.74337,11.7197,0
9_58201,0.77771,13.9723,0
9_58202,0.82265,7.18031,0
9_58203,1.0944,4.49709,0
9_58204,1.0021,7.5027,0
9_58205,0.74858,11.9207,0
9_58206,1.1288,3.38273,0
9_58207,0.91876,6.62149,0
9_58208,1.1048,2.68334,0
9_58209,0.76955,10.0804,0
9_58210,1.0846,6.04144,0
9_58211,1.0846,6.04144,0
9_58212,0.7663,12.196,0
9_58213,0.76364,12.46,0
9_58214,1.0203,1.54997,0
9_58215,1.1275,8.84597,0
9_58216,0.92954,6.77037,0
9_58217,0.92261,12.2136,0
9_58218,1.0679,2.44881,0
9_58219,0.77946,9.98917,0
9_58220,1.1011,4.6504,0
9_58221,1.0661,2.84611,0
9_58222,1.1224,8.33576,0
9_58223,0.7827,14.4358,0
9_58224,1.0416,5.14787,0
9_58225,0.769,12.285,0
9_58226,1.1121,2.86153,0
9_58227,0.77184,14.1415,0
9_58228,1.1253,3.47703,0
9_58229,1.1253,3.47703,0
9_58230,0.74506,11.4823,0
9_58231,0.91217,8.37614,0
9_58232,1.1335,5.06501,0
9_58233,1.098,8.17605,0
9_58234,0.79279,10.7932,0
9_58235,0.8927,5.83625,0
9_58236,0.78781,15.2444,0
9_58237,1.1387,3.13778,0
9_58238,0.7665,12.6034,0
9_58239,1.0685,6.32411,0
9_58240,0.7732,14.3179,0
9_58241,0.7732,14.3179,0
9_58242,1.1341,7.94902,0
9_58243,0.7947,13.0136,0
9_58244,1.1317,8.30408,0
9_58245,0.79597,13.1433,0
9_58246,0.74392,11.5161,0
9_58247,1.0319,2.26708,0
9_58248,1.0158,6.12457,0
9_58249,0.76814,9.14337,0
9_58250,0.78446,9.07972,0
9_58251,1.0321,7.07835,0
9_58252,0.77668,14.8899,0
9_58253,1.0885,7.11987,0
9_58254,1.0885,7.11987,0
9_58255,1.1379,6.34526,0
9_58256,1.1379,6.34526,0
9_58257,0.79454,13.3317,0
9_58258,0.79454,13.3317,0
9_58259,0.75959,10.9828,0
9_58260,0.77642,14.9765,0
9_58261,0.91666,6.31076,0
9_58262,0.90679,4.81283,0
9_58263,0.78927,9.72421,0
9_58264,0.76235,12.6245,0
9_58265,0.77547,14.4258,0
9_58266,0.78718,15.4489,0
9_58267,1.1314,5.22155,0
9_58268,0.80702,8.63298,0
9_58269,0.87769,7.81221,0
9_58270,0.87769,7.81221,0
9_58271,1.0313,4.81421,0
9_58272,0.91294,8.54159,0
9_58273,1.0565,1.02958,0
9_58274,0.87791,7.6749,0
9_58275,1.0367,1.32657,0
9_58276,1.0553,1.82793,0
9_58277,0.90094,7.17297,0
9_58278,0.8872,7.68154,0
9_58279,1.029,1.96198,0
9_58280,1.1476,3.37032,0
9_58281,0.74153,11.8454,0
9_58282,1.1521,4.15451,0
9_58283,1.0342,2.43456,0
9_58284,0.78231,13.9584,0
9_58285,0.77606,14.5431,0
9_58286,0.77567,14.5472,0
9_58287,0.88808,4.96887,0
9_58288,0.88808,4.96887,0
9_58289,0.79934,6.48065,0
9_58290,0.90648,8.48764,0
9_58291,1.0689,7.22703,0
9_58292,0.90227,6.9342,0
9_58293,1.0315,2.26412,0
9_58294,0.75785,9.77,0
9_58295,1.0058,8.23672,0
9_58296,0.77757,13.6667,0
9_58297,1.0773,5.61394,0
9_58298,0.76128,12.7261,0
9_58299,1.0923,10.0708,0
9_58300,1.0923,10.0708,0
9_58301,1.0433,3.112,0
9_58302,1.0766,2.06229,0
9_58303,1.0997,6.4601,0
9_58304,1.0922,6.16355,0
9_58305,1.0883,3.05696,0
9_58306,1.0885,3.07389,0
9_58307,0.93068,13.0373,0
9_58308,1.044,7.21913,0
9_58309,1.1545,4.46681,0
9_58310,0.9404,2.33562,0
9_58311,0.77554,12.6492,0
9_58312,0.75363,10.2853,0
9_58313,1.0494,5.82091,0
9_58314,1.0068,8.47655,0
9_58315,1.0583,2.20749,0
9_58316,1.0209,2.79676,0
9_58317,1.0338,0.550069,0
9_58318,1.2111,4.31663,0
9_58319,1.2111,4.31663,0
9_58320,1.1318,6.43805,0
9_58321,0.7682,14.408,0
9_58322,0.7682,14.408,0
9_58323,0.7682,14.408,0
9_58324,0.7682,14.408,0
9_58325,1.0961,10.1369,0
9_58326,1.0059,8.3728,0
9_58327,1.1003,6.00666,0
9_58328,0.93468,13.265,0
9_58329,1.1364,6.61385,0
9_58330,1.1325,4.76626,0
9_58331,0.76153,12.3588,0
9_58332,1.2182,4.5185,0
9_58333,1.2182,4.5185,0
9_58334,0.78416,11.9952,0
9_58335,0.78501,12.4352,0
9_58336,0.94865,2.35717,0
9_58337,0.90691,4.70002,0
9_58338,0.75919,12.5741,0
9_58339,1.0889,8.92206,0
9_58340,1.0715,6.08127,0
9_58341,0.82621,8.35953,0
9_58342,1.1091,3.99663,0
9_58343,0.74886,12.4432,0
9_58344,0.78111,12.4922,0
9_58345,1.027,3.00399,0
9_58346,0.77599,13.9069,0
9_58347,0.79025,8.39572,0
9_58348,0.92523,8.04158,0
9_58349,0.77861,12.9805,0
9_58350,1.0581,3.4322,0
9_58351,0.92026,7.09769,0
9_58352,0.7563,9.84219,0
9_58353,1.0329,5.50652,0
9_58354,0.92323,8.71671,0
9_58355,1.099,6.46242,0
9_58356,1.099,6.46242,0
9_58357,0.90863,7.37215,0
9_58358,0.93393,8.30165,0
9_58359,0.78573,11.8455,0
9_58360,0.8109,9.43416,0
9_58361,1.1471,3.38851,0
9_58362,1.1031,2.63977,0
9_58363,0.77301,13.1578,0
9_58364,0.9106,4.92699,0
9_58365,1.0855,2.10012,0
9_58366,0.90118,7.04314,0
9_58367,1.1954,4.074,0
9_58368,1.1954,4.074,0
9_58369,0.75142,10.5053,0
9_58370,1.1202,2.38722,0
9_58371,0.79228,8.5854,0
9_58372,1.0898,4.04566,0
9_58373,0.79361,11.6363,0
9_58374,0.94902,8.10061,0
9_58375,1.1391,8.79229,0
9_58376,1.0121,8.98547,0
9_58377,1.0418,1.95355,0
9_58378,1.0658,2.23037,0
9_58379,1.0119,9.12215,0
9_58380,0.76516,12.4865,0
9_58381,0.77566,10.8605,0
9_58382,1.1061,10.408,0
9_58383,1.0409,2.77938,0
9_58384,1.0779,1.70007,0
9_58385,0.76288,12.9061,0
9_58386,1.0064,5.8459,0
9_58387,0.78239,10.6304,0
9_58388,1.0916,2.33798,0
9_58389,1.0916,2.33798,0
9_58390,1.0849,3.81062,0
9_58391,1.0835,2.66165,0
9_58392,0.90447,5.08027,0
9_58393,0.79038,8.47564,0
9_58394,1.0663,0.531954,0
9_58395,0.92239,3.06708,0
9_58396,0.80166,12.4265,0
9_58397,0.80166,12.4265,0
9_58398,0.78631,16.3294,0
9_58399,0.78631,16.3294,0
9_58400,0.78631,16.3294,0
9_58401,0.78631,16.3294,0
9_58402,1.0588,6.16158,0
9_58403,1.0957,9.03758,0
9_58404,0.79862,10.5656,0
9_58405,1.0212,8.64411,0
9_58406,1.1012,6.13906,0
9_58407,0.76272,12.7511,0
9_58408,0.74888,10.7173,0
9_58409,1.1565,3.63275,0
9_58410,1.0237,2.82202,0
9_58411,1.0058,1.40928,0
9_58412,1.0055,5.96351,0
9_58413,0.79211,8.57252,0
9_58414,0.78722,14.6783,0
9_58415,1.07,6.1424,0
9_58416,1.0264,2.92481,0
9_58417,1.049,1.5973,0
9_58418,1.0021,8.3408,0
9_58419,1.0273,2.95932,0
9_58420,1.1079,6.3185,0
9_58421,1.051,2.7897,0
9_58422,0.89452,5.85539,0
9_58423,0.77812,12.35,0
9_58424,0.88225,4.89203,0
9_58425,0.77363,14.4011,0
9_58426,0.78958,11.1077,0
9_58427,0.78363,14.1481,0
9_58428,1.0768,6.373,0
9_58429,1.0314,3.0794,0
9_58430,1.0585,2.36924,0
9_58431,0.74115,11.8173,0
9_58432,0.77554,12.7706,0
9_58433,0.87684,5.32121,0
9_58434,0.74351,12.321,0
9_58435,1.0247,3.14401,0
9_58436,0.78451,14.4314,0
9_58437,1.0321,1.15748,0
9_58438,1.0244,3.14979,0
9_58439,0.9187,8.722,0
9_58440,0.89579,7.20812,0
9_58441,0.91464,8.66354,0
9_58442,0.91858,7.19661,0
9_58443,1.0995,4.92155,0
9_58444,1.0995,4.92155,0
9_58445,1.0265,3.21257,0
9_58446,1.0274,3.22919,0
9_58447,0.78464,10.8462,0
9_58448,0.7717,14.6658,0
9_58449,1.0271,3.23405,0
9_58450,1.0923,8.15092,0
9_58451,0.78278,14.7522,0
9_58452,1.1127,4.6589,0
9_58453,0.9493,7.65226,0
9_58454,1.0776,6.48765,0
9_58455,1.08,2.74268,0
9_58456,1.0014,1.50559,0
9_58457,1.0372,3.28582,0
9_58458,0.79941,12.7267,0
9_58459,0.87813,8.05511,0
9_58460,1.0021,8.50515,0
9_58461,1.0523,0.98984,0
9_58462,1.1148,3.41734,0
9_58463,0.95083,7.50848,0
9_58464,1.0052,1.4781,0
9_58465,1.0208,9.55582,0
9_58466,1.0205,9.6193,0
9_58467,0.77163,14.7488,0
9_58468,0.90377,6.26475,0
9_58469,0.7712,14.8002,0
9_58470,0.95283,7.95915,0
9_58471,1.1174,3.73189,0
9_58472,1.1439,3.56198,0
9_58473,1.0332,2.63407,0
9_58474,1.0647,7.71644,0
9_58475,0.77659,14.6752,0
9_58476,0.77999,13.1895,0
9_58477,0.9533,6.62925,0
9_58478,0.935,13.6965,0
9_58479,0.935,13.6965,0
9_58480,0.935,13.6965,0
9_58481,0.935,13.6965,0
9_58482,1.1003,4.27049,0
9_58483,0.91522,5.10933,0
9_58484,0.78281,14.6247,0
9_58485,0.93062,3.20756,0
9_58486,1.019,9.30474,0
9_58487,1.0343,3.10696,0
9_58488,1.0502,4.42652,0
9_58489,1.0499,4.45039,0
9_58490,0.74238,12.0345,0
9_58491,1.0143,0.907244,0
9_58492,0.76863,13.5187,0
9_58493,0.88578,5.6442,0
9_58494,1.2007,4.21945,0
9_58495,0.78572,11.7016,0
9_58496,0.78615,10.2155,0
9_58497,0.95513,6.54608,0
9_58498,0.78126,14.9465,0
9_58499,1.0396,1.27522,0
9_58500,1.1228,3.62996,0
9_58501,0.76925,13.8313,0
9_58502,1.0532,2.33731,0
9_58503,1.0529,2.41941,0
9_58504,1.1038,11.4,0
9_58505,1.2064,4.81377,0
9_58506,1.2064,4.81377,0
9_58507,1.2064,4.81377,0
9_58508,1.2064,4.81377,0
9_58509,0.89704,8.34708,0
9_58510,1.0021,8.70816,0
9_58511,1.1029,11.4769,0
9_58512,0.85849,5.50164,0
9_58513,1.0426,1.03202,0
9_58514,0.95995,4.70182,0
9_58515,1.0322,3.18761,0
9_58516,1.0368,2.85378,0
9_58517,1.0336,3.07058,0
9_58518,1.0829,2.95492,0
9_58519,1.0637,7.89332,0
9_58520,1.2084,4.43046,0
9_58521,0.93316,9.29486,0
9_58522,0.87638,8.30242,0
9_58523,1.032,3.35129,0
9_58524,1.0654,7.48661,0
9_58525,1.1043,8.04263,0
9_58526,1.0353,3.30737,0
9_58527,0.87608,8.33681,0
9_58528,0.74048,11.7337,0
9_58529,0.9114,8.61634,0
9_58530,1.0346,3.43541,0
9_58531,1.1105,11.2704,0
9_58532,0.79967,11.2654,0
9_58533,1.0344,3.38548,0
9_58534,0.76581,14.8516,0
9_58535,0.89639,7.35727,0
9_58536,1.1311,3.74704,0
9_58537,1.1311,3.74704,0
9_58538,0.76545,14.8574,0
9_58539,1.0405,3.09973,0
9_58540,1.0932,2.14109,0
9_58541,1.0198,5.2448,0
9_58542,0.78519,16.8458,0
9_58543,0.78519,16.8458,0
9_58544,0.78519,16.8458,0
9_58545,0.89556,5.73519,0
9_58546,0.82025,9.87774,0
9_58547,0.79415,12.4059,0
9_58548,1.0103,9.42151,0
9_58549,0.7738,13.7248,0
9_58550,0.79203,11.8618,0
9_58551,1.0371,3.47243,0
9_58552,0.7732,13.1835,0
9_58553,1.2165,4.65191,0
9_58554,0.78555,14.8025,0
9_58555,0.78299,12.5219,0
9_58556,1.0344,3.42336,0
9_58557,1.0349,3.31375,0
9_58558,1.0101,9.57147,0
9_58559,0.78844,14.9765,0
9_58560,1.0364,3.48601,0
9_58561,0.78453,13.5303,0
9_58562,1.0371,3.39907,0
9_58563,1.0495,0.654527,0
9_58564,1.1325,3.74079,0
9_58565,1.0177,9.62804,0
9_58566,0.7824,14.8149,0
9_58567,1.1571,4.8631,0
9_58568,0.77566,13.431,0
9_58569,1.0507,6.66949,0
9_58570,0.78954,13.7236,0
9_58571,1.0147,9.75565,0
9_58572,1.0788,2.44975,0
9_58573,1.0252,0.501432,0
9_58574,0.76681,12.6477,0
9_58575,1.0659,5.97577,0
9_58576,0.8846,4.94979,0
9_58577,1.0947,2.20887,0
9_58578,1.0947,2.20887,0
9_58579,1.0724,6.46387,0
9_58580,1.0962,6.25716,0
9_58581,1.0268,1.30756,0
9_58582,1.2146,4.91956,0
9_58583,1.2146,4.91956,0
9_58584,1.0101,1.37646,0
9_58585,1.0091,3.9705,0
9_58586,0.78612,15.0761,0
9_58587,1.0128,1.66157,0
9_58588,1.0254,10.4274,0
9_58589,0.89839,7.17487,0
9_58590,0.87994,4.86515,0
9_58591,1.1151,11.4853,0
9_58592,0.88037,4.82728,0
9_58593,0.91128,5.46457,0
9_58594,1.1363,3.19139,0
9_58595,1.1365,3.19643,0
9_58596,1.0866,7.32921,0
9_58597,1.0147,1.89193,0
9_58598,1.2149,5.03669,0
9_58599,1.2149,5.03669,0
9_58600,1.1375,3.86217,0
9_58601,1.0801,6.72631,0
9_58602,0.88266,6.88719,0
9_58603,1.0971,4.36001,0
9_58604,0.77904,13.9891,0
9_58605,0.82825,5.96475,0
9_58606,0.82825,5.96475,0
9_58607,0.89402,7.64467,0
9_58608,0.79071,11.4529,0
9_58609,1.0273,9.75673,0
9_58610,0.7671,12.0509,0
9_58611,0.742,12.5569,0
9_58612,1.1141,11.6441,0
9_58613,0.84073,4.58645,0
9_58614,1.0814,2.28301,0
9_58615,0.90391,6.2117,0
9_58616,1.0233,10.7145,0
9_58617,1.0214,0.904354,0
9_58618,0.74108,12.6644,0
9_58619,1.0813,9.35687,0
9_58620,0.78285,12.2804,0
9_58621,1.0237,10.0149,0
9_58622,1.0895,6.66139,0
9_58623,0.75479,11.8519,0
9_58624,1.1007,8.96253,0
9_58625,0.75747,11.5475,0
9_58626,0.77041,12.9348,0
9_58627,0.88858,8.442,0
9_58628,0.87487,5.81188,0
9_58629,1.0978,7.6399,0
9_58630,0.77909,12.4582,0
9_58631,1.0208,11.0604,0
9_58632,0.84176,6.9979,0
9_58633,0.84176,6.9979,0
9_58634,1.0204,11.119,0
9_58635,1.0999,7.70566,0
9_58636,0.90008,7.40877,0
9_58637,1.1005,4.56622,0
9_58638,1.0679,6.97603,0
9_58639,0.90788,8.56736,0
9_58640,1.0199,11.1869,0
9_58641,1.0197,10.0755,0
9_58642,0.77974,13.9976,0
9_58643,1.1552,3.4731,0
9_58644,1.1552,3.4731,0
9_58645,1.0194,10.1453,0
9_58646,1.1053,4.69197,0
9_58647,0.83358,5.7754,0
9_58648,0.83358,5.7754,0
9_58649,1.0552,1.90832,0
9_58650,1.0632,2.24351,0
9_58651,0.78545,9.3693,0
9_58652,1.0709,0.642253,0
9_58653,1.0621,2.34235,0
9_58654,0.89997,4.90683,0
9_58655,0.78288,14.3642,0
9_58656,1.1124,11.5644,0
9_58657,1.1149,11.7957,0
9_58658,0.91754,8.67635,0
9_58659,0.90482,7.89713,0
9_58660,1.0516,5.40212,0
9_58661,0.91815,5.67851,0
9_58662,0.77935,13.3729,0
9_58663,0.96191,5.3941,0
9_58664,0.90921,8.70223,0
9_58665,0.87479,5.71266,0
9_58666,0.89891,8.01278,0
9_58667,0.79463,10.821,0
9_58668,0.90819,4.53439,0
9_58669,1.0874,6.70494,0
9_58670,1.0661,6.94669,0
9_58671,0.8895,5.90486,0
9_58672,1.1131,11.8877,0
9_58673,1.0331,1.32259,0
9_58674,1.0761,2.74311,0
9_58675,1.1125,11.8766,0
9_58676,1.0384,9.75845,0
9_58677,1.0384,9.75845,0
9_58678,1.0384,9.75845,0
9_58679,1.0507,1.10537,0
9_58680,0.78118,14.7652,0
9_58681,0.79968,12.7527,0
9_58682,0.78747,14.6198,0
9_58683,1.1197,3.86839,0
9_58684,1.1197,3.86839,0
9_58685,0.90065,7.4873,0
9_58686,1.1207,3.96662,0
9_58687,1.1207,3.96662,0
9_58688,1.1256,4.85274,0
9_58689,1.0631,0.42805,0
9_58690,0.76695,12.9472,0
9_58691,0.89862,8.58752,0
9_58692,1.0734,3.77092,0
9_58693,1.0171,5.56946,0
9_58694,1.0171,5.56946,0
9_58695,1.1475,3.37606,0
9_58696,1.1485,3.40092,0
9_58697,1.0748,2.17922,0
9_58698,0.87315,8.92888,0
9_58699,0.87315,8.92888,0
9_58700,0.87315,8.92888,0
9_58701,0.87315,8.92888,0
9_58702,0.87315,8.92888,0
9_58703,0.91545,4.72852,0
9_58704,0.78076,14.9617,0
9_58705,0.78905,14.7154,0
9_58706,1.0497,2.60537,0
9_58707,0.79343,13.516,0
9_58708,0.93403,9.38919,0
9_58709,0.78042,15.0871,0
9_58710,1.0213,1.60397,0
9_58711,0.74471,11.227,0
9_58712,0.66017,8.19521,0
9_58713,0.98188,0.594901,0
9_58714,1.0167,11.8086,0
9_58715,1.0167,11.8086,0
9_58716,1.0167,11.8086,0
9_58717,1.0167,11.8086,0
9_58718,1.0167,11.8086,0
9_58719,1.0167,11.8086,0
9_58720,1.0167,11.8086,0
9_58721,1.0167,11.8086,0
9_58722,1.0167,11.8086,0
9_58723,1.0167,11.8086,0
9_58724,0.91965,1.25352,0
9_58725,1.0883,1.6497,0
9_58726,0.77313,13.568,0
9_58727,0.67144,7.84027,0
9_58728,0.79838,12.9595,0
9_58729,0.93256,8.82585,0
9_58730,0.77025,13.9491,0
9_58731,1.0909,1.76947,0
9_58732,0.88021,6.89322,0
9_58733,0.77299,13.0215,0
9_58734,0.74128,12.9087,0
9_58735,0.79304,13.5775,0
9_58736,0.87536,6.51468,0
9_58737,1.0653,2.15438,0
9_58738,1.0487,7.76693,0
9_58739,0.78161,15.3272,0
9_58740,1.0382,1.494,0
9_58741,1.0525,5.52796,0
9_58742,0.78099,15.3868,0
9_58743,1.0137,9.53148,0
9_58744,1.0757,2.46291,0
9_58745,0.66991,7.61648,0
9_58746,1.0379,1.22766,0
9_58747,1.0968,7.11687,0
9_58748,1.0678,7.78618,0
9_58749,1.0136,9.67093,0
9_58750,1.0135,9.69763,0
9_58751,1.0363,10.1804,0
9_58752,1.0363,10.1804,0
9_58753,1.1795,3.8503,0
9_58754,0.89862,7.74267,0
9_58755,0.78384,10.119,0
9_58756,1.161,4.59036,0
9_58757,1.161,4.59036,0
9_58758,1.0719,6.1571,0
9_58759,0.89553,7.69521,0
9_58760,1.0298,2.7862,0
9_58761,1.083,3.34567,0
9_58762,1.1073,8.95837,0
9_58763,0.93027,9.35003,0
9_58764,1.079,6.26129,0
9_58765,0.87452,5.37843,0
9_58766,1.0194,8.64543,0
9_58767,1.0359,10.2631,0
9_58768,1.0359,10.2631,0
9_58769,1.0359,10.2631,0
9_58770,0.89822,7.79807,0
9_58771,0.78923,13.9957,0
9_58772,1.106,3.85694,0
9_58773,1.0864,1.91741,0
9_58774,0.90823,5.12417,0
9_58775,1.0878,1.94073,0
9_58776,0.92008,8.34399,0
9_58777,1.1006,7.00931,0
9_58778,1.1006,7.00931,0
9_58779,1.1006,7.00931,0
9_58780,0.65936,8.25286,0
9_58781,0.78756,13.8463,0
9_58782,1.0161,0.955209,0
9_58783,1.0898,2.49886,0
9_58784,1.1107,9.08383,0
9_58785,1.0593,6.79802,0
9_58786,1.1199,3.68427,0
9_58787,1.0364,1.33912,0
9_58788,1.0382,1.69087,0
9_58789,1.0159,7.14701,0
9_58790,0.87325,5.67549,0
9_58791,1.0587,1.20035,0
9_58792,0.8955,7.72074,0
9_58793,0.86876,5.3908,0
9_58794,0.902,7.76009,0
9_58795,1.0587,7.09476,0
9_58796,1.1351,3.3099,0
9_58797,0.78073,13.7539,0
9_58798,1.0515,1.35438,0
9_58799,1.1691,4.77452,0
9_58800,1.1691,4.77452,0
9_58801,1.0533,5.90199,0
9_58802,1.0123,8.4115,0
9_58803,0.77559,15.3063,0
9_58804,0.90611,7.87914,0
9_58805,1.0426,6.89174,0
9_58806,1.1908,4.12926,0
9_58807,1.0052,0.990323,0
9_58808,1.0158,1.13474,0
9_58809,1.0676,7.12482,0
9_58810,0.77803,15.5384,0
9_58811,1.0613,1.57673,0
9_58812,0.78877,10.4233,0
9_58813,1.1281,3.9069,0
9_58814,0.77009,14.7412,0
9_58815,0.77009,14.7636,0
9_58816,0.73829,12.9015,0
9_58817,0.78446,14.1583,0
9_58818,0.90012,5.49087,0
9_58819,1.0165,1.76116,0
9_58820,0.75777,9.43274,0
9_58821,0.96965,5.73515,0
9_58822,0.87399,6.58239,0
9_58823,1.0912,7.07991,0
9_58824,0.88024,5.97401,0
9_58825,0.77642,15.6222,0
9_58826,1.1047,9.14839,0
9_58827,0.76163,12.8918,0
9_58828,0.76324,12.8057,0
9_58829,0.92556,9.02668,0
9_58830,0.92556,9.02668,0
9_58831,0.92533,8.62775,0
9_58832,0.92533,8.62775,0
9_58833,1.0448,7.9702,0
9_58834,0.77591,14.8828,0
9_58835,1.0632,7.64524,0
9_58836,0.77276,15.5063,0
9_58837,0.77452,14.0162,0
9_58838,1.0979,7.31949,0
9_58839,0.75697,9.49116,0
9_58840,1.0655,1.25447,0
9_58841,1.0894,9.46929,0
9_58842,0.76647,12.3229,0
9_58843,0.96481,7.79545,0
9_58844,1.0601,2.04086,0
9_58845,0.76975,14.9671,0
9_58846,0.78332,15.054,0
9_58847,1.1107,1.59924,0
9_58848,0.78544,13.2678,0
9_58849,1.1124,1.63656,0
9_58850,0.88962,7.93913,0
9_58851,0.77035,9.11619,0
9_58852,0.77035,9.11619,0
9_58853,0.77035,9.11619,0
9_58854,0.77035,9.11619,0
9_58855,0.76852,14.8766,0
9_58856,1.0264,6.09509,0
9_58857,0.76851,12.4877,0
9_58858,0.89973,8.9584,0
9_58859,0.78599,13.4519,0
9_58860,0.89404,8.00574,0
9_58861,0.93381,9.50989,0
9_58862,0.90023,6.27044,0
9_58863,1.0396,9.90538,0
9_58864,0.89432,5.19238,0
9_58865,0.78273,13.6496,0
9_58866,1.0426,3.32376,0
9_58867,1.0587,1.44447,0
9_58868,1.0176,7.02713,0
9_58869,0.74531,12.4757,0
9_58870,0.74684,12.3888,0
9_58871,1.0264,0.783942,0
9_58872,0.77936,15.3979,0
9_58873,0.77936,15.3979,0
9_58874,0.78376,13.7449,0
9_58875,1.0652,8.05583,0
9_58876,1.0487,6.47013,0
9_58877,0.92305,9.61766,0
9_58878,0.87948,6.75778,0
9_58879,1.1093,3.73355,0
9_58880,0.65611,8.45335,0
9_58881,0.65611,8.45335,0
